Scenario,Modality,Model,fs_factor,duty,motion,network,Error,Coverage,Energy_mWh_day,Latency_p95_s
Baseline,CapPress,large,2.0,1.0,high,edge,0.050288634104156626,1.0,99.5178907898811,2.7198791577401025
Baseline,CapPress,large,2.0,1.0,high,edge+cloud,0.049048209509598886,1.0,97.9377985595656,3.963442116217591
Baseline,IR_Tymp,tiny,0.5,0.25,low,edge,0.04961105451713493,0.255625,12.481744248703453,3.140973502898841
Baseline,IR_Tymp,tiny,0.5,0.25,low,edge+cloud,0.04889448144488097,0.255625,12.771041453050625,4.550342538953108
Baseline,IR_Tymp,tiny,0.5,0.25,high,edge,0.05141354179298213,0.254346875,12.59212448137495,3.112587319397277
Baseline,IR_Tymp,tiny,0.5,0.25,high,edge+cloud,0.049067798443825396,0.254346875,12.810743723753433,4.596961585378431
Baseline,IR_Tymp,tiny,0.5,0.5,low,edge,0.044449322366882635,0.51125,24.96658326015532,3.0742638924596135
Baseline,IR_Tymp,tiny,0.5,0.5,low,edge+cloud,0.04324217709869562,0.51125,25.83097699592329,4.520733977094001
Baseline,IR_Tymp,tiny,0.5,0.5,high,edge,0.04654694997182457,0.50869375,25.38434679610323,2.9866629394575392
Baseline,IR_Tymp,tiny,0.5,0.5,high,edge+cloud,0.04524301654673265,0.50869375,25.6433559648156,4.46338511875097
Baseline,IR_Tymp,tiny,0.5,1.0,low,edge,0.03775310047439424,1.0,50.36022008134398,2.9465972544180428
Baseline,IR_Tymp,tiny,0.5,1.0,low,edge+cloud,0.03642613063349567,1.0,50.4704325914896,4.195139346603896
Baseline,IR_Tymp,tiny,0.5,1.0,high,edge,0.03748751309428108,1.0,49.91923538467079,2.9488498154818936
Baseline,IR_Tymp,tiny,0.5,1.0,high,edge+cloud,0.0385904962119926,1.0,50.62889171077055,4.355639170411371
Baseline,IR_Tymp,tiny,1.0,0.25,low,edge,0.035681717436879375,0.255625,14.636077566702351,3.0958154696260984
Baseline,IR_Tymp,tiny,1.0,0.25,low,edge+cloud,0.03383605014754035,0.255625,15.041856169356087,4.605316066465114
Baseline,IR_Tymp,tiny,1.0,0.25,high,edge,0.03614090572290198,0.254346875,14.484090989921466,3.070865698606444
Baseline,IR_Tymp,tiny,1.0,0.25,high,edge+cloud,0.0352258738088604,0.254346875,14.630595226200146,4.631026633977949
Baseline,IR_Tymp,tiny,1.0,0.5,low,edge,0.032161374782290614,0.51125,29.439915882581552,3.0565736911499144
Baseline,IR_Tymp,tiny,1.0,0.5,low,edge+cloud,0.029732739066103634,0.51125,30.021102449165316,4.608867756836409
Baseline,IR_Tymp,tiny,1.0,0.5,high,edge,0.032881261359153674,0.50869375,29.61755466222044,3.1247823456977804
Baseline,IR_Tymp,tiny,1.0,0.5,high,edge+cloud,0.031213570210278065,0.50869375,29.76666618069453,4.433092269628789
Baseline,IR_Tymp,tiny,1.0,1.0,low,edge,0.027571340329898,1.0,57.573887800781016,3.0331448262637517
Baseline,IR_Tymp,tiny,1.0,1.0,low,edge+cloud,0.02611428911182244,1.0,60.35257785558668,4.342272734541678
Baseline,IR_Tymp,tiny,1.0,1.0,high,edge,0.02785626388262301,1.0,58.44104419318104,2.9036450053087965
Baseline,IR_Tymp,tiny,1.0,1.0,high,edge+cloud,0.027037018405795032,1.0,58.50547565886891,4.365447682543596
Baseline,IR_Tymp,tiny,2.0,0.25,low,edge,0.024682803989950926,0.255625,18.571077915542432,3.2193273553752895
Baseline,IR_Tymp,tiny,2.0,0.25,low,edge+cloud,0.024141204296522053,0.255625,18.74947661451965,4.475930326979956
Baseline,IR_Tymp,tiny,2.0,0.25,high,edge,0.024707820786805862,0.254346875,18.906451857713922,3.0857233892718146
Baseline,IR_Tymp,tiny,2.0,0.25,high,edge+cloud,0.024056749034993233,0.254346875,19.354077348654275,4.433837994211521
Baseline,IR_Tymp,tiny,2.0,0.5,low,edge,0.022908893422477004,0.51125,37.97931871417354,3.156007056262224
Baseline,IR_Tymp,tiny,2.0,0.5,low,edge+cloud,0.021818744300665098,0.51125,38.766902434122116,4.395504013109928
Baseline,IR_Tymp,tiny,2.0,0.5,high,edge,0.022342350747630853,0.50869375,37.43325093213607,3.0290596668775236
Baseline,IR_Tymp,tiny,2.0,0.5,high,edge+cloud,0.02255011495046223,0.50869375,38.71072426802751,4.37218264103578
Baseline,IR_Tymp,tiny,2.0,1.0,low,edge,0.018648888656412795,1.0,76.34106322293187,2.962198985472331
Baseline,IR_Tymp,tiny,2.0,1.0,low,edge+cloud,0.019070911469928575,1.0,76.44216613142902,4.097137217075641
Baseline,IR_Tymp,tiny,2.0,1.0,high,edge,0.01960060483509102,1.0,74.94615557904135,2.893012414562781
Baseline,IR_Tymp,tiny,2.0,1.0,high,edge+cloud,0.019171891131457324,1.0,76.33024296779979,4.214874913300376
Baseline,IR_Tymp,base,0.5,0.25,low,edge,0.045264532513608284,0.255625,13.426870822948553,3.2430847306369333
Baseline,IR_Tymp,base,0.5,0.25,low,edge+cloud,0.04531367230650043,0.255625,13.599333523653213,4.6360802811191855
Baseline,IR_Tymp,base,0.5,0.25,high,edge,0.04614441616605025,0.254346875,13.282407301174446,3.4512883367597316
Baseline,IR_Tymp,base,0.5,0.25,high,edge+cloud,0.04429733262089772,0.254346875,13.281119476531106,4.649064232801726
Baseline,IR_Tymp,base,0.5,0.5,low,edge,0.041280001680911095,0.51125,26.57259987493976,3.2661402086238045
Baseline,IR_Tymp,base,0.5,0.5,low,edge+cloud,0.03970667048316374,0.51125,27.3163899499557,4.472068400276423
Baseline,IR_Tymp,base,0.5,0.5,high,edge,0.03949986457330601,0.50869375,26.44789217599073,3.2098621241554923
Baseline,IR_Tymp,base,0.5,0.5,high,edge+cloud,0.03986606657473836,0.50869375,27.486329417218947,4.567688230622224
Baseline,IR_Tymp,base,0.5,1.0,low,edge,0.033330414712664985,1.0,53.35437145919008,2.991657413202398
Baseline,IR_Tymp,base,0.5,1.0,low,edge+cloud,0.0337003415136664,1.0,55.38844001766492,4.575124069389072
Baseline,IR_Tymp,base,0.5,1.0,high,edge,0.03605923006762355,1.0,53.39206958712246,2.966959781205234
Baseline,IR_Tymp,base,0.5,1.0,high,edge+cloud,0.034338185847939434,1.0,55.065618324797164,4.25337220180098
Baseline,IR_Tymp,base,1.0,0.25,low,edge,0.03147068019065252,0.255625,15.606611581252471,3.3133904477660985
Baseline,IR_Tymp,base,1.0,0.25,low,edge+cloud,0.03087790597042878,0.255625,15.911100852793847,4.519189515473191
Baseline,IR_Tymp,base,1.0,0.25,high,edge,0.0314975252183231,0.254346875,15.717363130904861,3.2077063598583395
Baseline,IR_Tymp,base,1.0,0.25,high,edge+cloud,0.030650891731645057,0.254346875,15.818986772220244,4.706595142700633
Baseline,IR_Tymp,base,1.0,0.5,low,edge,0.02858293844476655,0.51125,31.466909203660403,3.120502075820664
Baseline,IR_Tymp,base,1.0,0.5,low,edge+cloud,0.027377016534490928,0.51125,31.59745786505014,4.485104084858073
Baseline,IR_Tymp,base,1.0,0.5,high,edge,0.028566579598288303,0.50869375,30.637358422825923,3.14836395087639
Baseline,IR_Tymp,base,1.0,0.5,high,edge+cloud,0.02795714823718617,0.50869375,31.41628896679701,4.599044094370336
Baseline,IR_Tymp,base,1.0,1.0,low,edge,0.024628335346426767,1.0,62.89775410520263,3.077770764688132
Baseline,IR_Tymp,base,1.0,1.0,low,edge+cloud,0.02461171740590481,1.0,62.88386197735768,4.398546334024012
Baseline,IR_Tymp,base,1.0,1.0,high,edge,0.023962197441107266,1.0,62.33854502515183,3.0921382153136223
Baseline,IR_Tymp,base,1.0,1.0,high,edge+cloud,0.023833638745869575,1.0,63.31846806035191,4.327214969463459
Baseline,IR_Tymp,base,2.0,0.25,low,edge,0.02306210869165698,0.255625,19.65491568606883,3.2516541105489862
Baseline,IR_Tymp,base,2.0,0.25,low,edge+cloud,0.021683744733918524,0.255625,19.469464183393875,4.779031801360896
Baseline,IR_Tymp,base,2.0,0.25,high,edge,0.022145378206976915,0.254346875,19.948151311556746,3.377133191330534
Baseline,IR_Tymp,base,2.0,0.25,high,edge+cloud,0.022039650789277526,0.254346875,19.644054199157633,4.726653697507993
Baseline,IR_Tymp,base,2.0,0.5,low,edge,0.019767340451065353,0.51125,39.750515681532974,3.1650691672649427
Baseline,IR_Tymp,base,2.0,0.5,low,edge+cloud,0.019618935131623837,0.51125,39.251120348728975,4.56880742842814
Baseline,IR_Tymp,base,2.0,0.5,high,edge,0.020376132327810433,0.50869375,39.187643213625144,3.29291677655154
Baseline,IR_Tymp,base,2.0,0.5,high,edge+cloud,0.019517543565570197,0.50869375,39.71744135904559,4.633077847358053
Baseline,IR_Tymp,base,2.0,1.0,low,edge,0.01643426041829438,1.0,77.19542595406408,2.9869899349524904
Baseline,IR_Tymp,base,2.0,1.0,low,edge+cloud,0.017483441561500924,1.0,79.5997241506196,4.229877377048865
Baseline,IR_Tymp,base,2.0,1.0,high,edge,0.017380769100966604,1.0,77.94831871084337,3.1048247484500413
Baseline,IR_Tymp,base,2.0,1.0,high,edge+cloud,0.016809878520562618,1.0,79.03016566704481,4.37657629466232
Baseline,IR_Tymp,large,0.5,0.25,low,edge,0.037101210354706086,0.255625,14.978100468956102,3.37769215719357
Baseline,IR_Tymp,large,0.5,0.25,low,edge+cloud,0.035604754731385815,0.255625,15.302393330512045,4.925467872234772
Baseline,IR_Tymp,large,0.5,0.25,high,edge,0.038616115728508,0.254346875,14.874360620411398,3.4216136319496786
Baseline,IR_Tymp,large,0.5,0.25,high,edge+cloud,0.03564101619865028,0.254346875,15.409133762118406,4.821675328906561
Baseline,IR_Tymp,large,0.5,0.5,low,edge,0.033024785542199835,0.51125,30.59925393449639,3.357924439026554
Baseline,IR_Tymp,large,0.5,0.5,low,edge+cloud,0.03242194186722338,0.51125,30.62360544207114,4.891488831142712
Baseline,IR_Tymp,large,0.5,0.5,high,edge,0.033544634406499296,0.50869375,30.25107782943323,3.4035832133389774
Baseline,IR_Tymp,large,0.5,0.5,high,edge+cloud,0.03365698477047753,0.50869375,31.004023097980994,4.703165621972101
Baseline,IR_Tymp,large,0.5,1.0,low,edge,0.028712640135972266,1.0,59.528388611124555,3.104876258678388
Baseline,IR_Tymp,large,0.5,1.0,low,edge+cloud,0.027114920695494763,1.0,59.945703748046476,4.524799061186362
Baseline,IR_Tymp,large,0.5,1.0,high,edge,0.028942083499339723,1.0,60.06878598515215,3.2111262260948923
Baseline,IR_Tymp,large,0.5,1.0,high,edge+cloud,0.028615611123274227,1.0,60.879550391449186,4.495229557846518
Baseline,IR_Tymp,large,1.0,0.25,low,edge,0.026029714573290844,0.255625,16.886553396608832,3.464384929718335
Baseline,IR_Tymp,large,1.0,0.25,low,edge+cloud,0.026020656944267757,0.255625,17.400959893410402,4.809030248008864
Baseline,IR_Tymp,large,1.0,0.25,high,edge,0.026671985273230094,0.254346875,17.128450300025346,3.5391559423129624
Baseline,IR_Tymp,large,1.0,0.25,high,edge+cloud,0.026161105926026586,0.254346875,17.266334410309522,4.909989404184691
Baseline,IR_Tymp,large,1.0,0.5,low,edge,0.02377748945309899,0.51125,34.48694925773457,3.437883228126419
Baseline,IR_Tymp,large,1.0,0.5,low,edge+cloud,0.02350837043574909,0.51125,35.11029889790139,4.646325172237014
Baseline,IR_Tymp,large,1.0,0.5,high,edge,0.023491062986815036,0.50869375,34.92564580954687,3.2641252070807845
Baseline,IR_Tymp,large,1.0,0.5,high,edge+cloud,0.02367446137847189,0.50869375,34.94873342507005,4.690956706530653
Baseline,IR_Tymp,large,1.0,1.0,low,edge,0.02029672181755694,1.0,69.14321105730342,3.1816348924227285
Baseline,IR_Tymp,large,1.0,1.0,low,edge+cloud,0.020175196532358476,1.0,70.80246528659332,4.626194150704208
Baseline,IR_Tymp,large,1.0,1.0,high,edge,0.020399273335302365,1.0,68.3992623417733,3.264690273144097
Baseline,IR_Tymp,large,1.0,1.0,high,edge+cloud,0.020524358080484754,1.0,69.99291868091866,4.383280758563152
Baseline,IR_Tymp,large,2.0,0.25,low,edge,0.01867666865784391,0.255625,20.985180888761047,3.375704399856425
Baseline,IR_Tymp,large,2.0,0.25,low,edge+cloud,0.017885508690121937,0.255625,21.84706450260636,4.907555247162848
Baseline,IR_Tymp,large,2.0,0.25,high,edge,0.018617410104581584,0.254346875,21.655691488491406,3.542491266164415
Baseline,IR_Tymp,large,2.0,0.25,high,edge+cloud,0.01808872663874848,0.254346875,21.374670191884462,4.960202754247157
Baseline,IR_Tymp,large,2.0,0.5,low,edge,0.016319375721168514,0.51125,42.72474722117081,3.4150579222974944
Baseline,IR_Tymp,large,2.0,0.5,low,edge+cloud,0.01639890663345726,0.51125,43.07028274294436,4.540158487256744
Baseline,IR_Tymp,large,2.0,0.5,high,edge,0.017195109164412647,0.50869375,43.54805432490049,3.38988569117216
Baseline,IR_Tymp,large,2.0,0.5,high,edge+cloud,0.016659837515305937,0.50869375,42.950439631287665,4.690909151774967
Baseline,IR_Tymp,large,2.0,1.0,low,edge,0.014495331710111544,1.0,85.15635167340197,3.133040225944269
Baseline,IR_Tymp,large,2.0,1.0,low,edge+cloud,0.014200186745520657,1.0,85.73678779542122,4.545549022646822
Baseline,IR_Tymp,large,2.0,1.0,high,edge,0.014317996539744615,1.0,83.73766373579883,3.137778336634449
Baseline,IR_Tymp,large,2.0,1.0,high,edge+cloud,0.013767413111868056,1.0,86.61229967142924,4.497894100368082
Baseline,uRadar,tiny,0.5,0.25,low,edge,0.29656603580848667,0.255625,44.5209987157154,4.300844429651489
Baseline,uRadar,tiny,0.5,0.25,low,edge+cloud,0.2866925598434008,0.255625,45.922366364451925,5.694070312433946
Baseline,uRadar,tiny,0.5,0.25,high,edge,0.32448851892382563,0.24795625,43.94589927661291,4.115581165467039
Baseline,uRadar,tiny,0.5,0.25,high,edge+cloud,0.2954499780368158,0.24795625,46.68793696368027,5.71027887225579
Baseline,uRadar,tiny,0.5,0.5,low,edge,0.27414684107817466,0.51125,87.64053247442371,4.038497499151508
Baseline,uRadar,tiny,0.5,0.5,low,edge+cloud,0.2555567485186979,0.51125,92.76780209486958,5.620556799655373
Baseline,uRadar,tiny,0.5,0.5,high,edge,0.2906688628413848,0.4959125,87.91744764423694,4.2664033678956645
Baseline,uRadar,tiny,0.5,0.5,high,edge+cloud,0.27165904110352024,0.4959125,95.18047422350742,5.398910021225508
Baseline,uRadar,tiny,0.5,1.0,low,edge,0.23040067143308418,1.0,174.7667143092734,3.9391093653998097
Baseline,uRadar,tiny,0.5,1.0,low,edge+cloud,0.20645431405696074,1.0,183.52677483764845,5.1070267844166235
Baseline,uRadar,tiny,0.5,1.0,high,edge,0.24470366999872195,0.991825,176.7471738257524,3.986192834072289
Baseline,uRadar,tiny,0.5,1.0,high,edge+cloud,0.23116662856602782,0.991825,186.31586892136812,5.284380828346257
Baseline,uRadar,tiny,1.0,0.25,low,edge,0.20297796979477534,0.255625,63.02958377562523,4.159119775539165
Baseline,uRadar,tiny,1.0,0.25,low,edge+cloud,0.1977946710562491,0.255625,66.54090997750961,5.621252668961585
Baseline,uRadar,tiny,1.0,0.25,high,edge,0.22943476119119016,0.24795625,63.291244134240166,4.314879611737013
Baseline,uRadar,tiny,1.0,0.25,high,edge+cloud,0.20959649484751838,0.24795625,65.90608968655461,5.7271670040212195
Baseline,uRadar,tiny,1.0,0.5,low,edge,0.19202044513098776,0.51125,127.78361825400984,4.028329499895903
Baseline,uRadar,tiny,1.0,0.5,low,edge+cloud,0.17690820796744783,0.51125,130.7832820084062,5.676305605636964
Baseline,uRadar,tiny,1.0,0.5,high,edge,0.2049402041178913,0.4959125,126.87153789663158,4.284805768413075
Baseline,uRadar,tiny,1.0,0.5,high,edge+cloud,0.196681966107701,0.4959125,130.8900214897015,5.575694089298735
Baseline,uRadar,tiny,1.0,1.0,low,edge,0.165835493019862,1.0,251.17857743726248,3.93463979718284
Baseline,uRadar,tiny,1.0,1.0,low,edge+cloud,0.1549724332494814,1.0,261.1611108033256,5.00970352528799
Baseline,uRadar,tiny,1.0,1.0,high,edge,0.17310299231783796,0.991825,253.827577212468,3.958118000558356
Baseline,uRadar,tiny,1.0,1.0,high,edge+cloud,0.16657723552565684,0.991825,263.92013309652566,5.281420043815556
Baseline,uRadar,tiny,2.0,0.25,low,edge,0.14849619080829438,0.255625,101.6225637467699,4.229706735042439
Baseline,uRadar,tiny,2.0,0.25,low,edge+cloud,0.13964458389314635,0.255625,106.57767758120453,5.645912229527791
Baseline,uRadar,tiny,2.0,0.25,high,edge,0.15867472230876614,0.24795625,100.978992904041,4.401133003839865
Baseline,uRadar,tiny,2.0,0.25,high,edge+cloud,0.15204737138486576,0.24795625,105.20436027823571,5.74965673106406
Baseline,uRadar,tiny,2.0,0.5,low,edge,0.13620146070395267,0.51125,206.6736227182593,4.179642086650745
Baseline,uRadar,tiny,2.0,0.5,low,edge+cloud,0.1205328511345976,0.51125,209.11843579152966,5.261388256654227
Baseline,uRadar,tiny,2.0,0.5,high,edge,0.14526060528833462,0.4959125,205.518515062981,4.096207654712326
Baseline,uRadar,tiny,2.0,0.5,high,edge+cloud,0.1380396873593453,0.4959125,209.69761072831514,5.342866295266892
Baseline,uRadar,tiny,2.0,1.0,low,edge,0.11387335987331418,1.0,404.39416217221196,3.9174788947559405
Baseline,uRadar,tiny,2.0,1.0,low,edge+cloud,0.1042864713036816,1.0,419.43991422070434,5.234211001721107
Baseline,uRadar,tiny,2.0,1.0,high,edge,0.12162024810741262,0.991825,415.26129997111286,4.013759895911837
Baseline,uRadar,tiny,2.0,1.0,high,edge+cloud,0.11853722313209548,0.991825,425.94711347933895,5.21113187381131
Baseline,uRadar,base,0.5,0.25,low,edge,0.26701294577022827,0.255625,51.38012733729958,4.376121165638895
Baseline,uRadar,base,0.5,0.25,low,edge+cloud,0.24571108602621078,0.255625,54.728408939951315,5.741881892155565
Baseline,uRadar,base,0.5,0.25,high,edge,0.28808368622373165,0.24795625,50.61320290734331,4.300555336443478
Baseline,uRadar,base,0.5,0.25,high,edge+cloud,0.2676479921990643,0.24795625,55.46395269137796,5.811628903242441
Baseline,uRadar,base,0.5,0.5,low,edge,0.25136906941418696,0.51125,104.19135318711501,4.229165080048399
Baseline,uRadar,base,0.5,0.5,low,edge+cloud,0.22568176779053867,0.51125,109.7316213441757,5.549424122506473
Baseline,uRadar,base,0.5,0.5,high,edge,0.25933652287899206,0.4959125,101.04130516081607,4.349699472227409
Baseline,uRadar,base,0.5,0.5,high,edge+cloud,0.24775025487065785,0.4959125,107.608270046628,5.699317942559288
Baseline,uRadar,base,0.5,1.0,low,edge,0.2044246322588098,1.0,207.33146841475204,4.145944257805252
Baseline,uRadar,base,0.5,1.0,low,edge+cloud,0.19294326355463212,1.0,219.6531282538983,5.452388188679365
Baseline,uRadar,base,0.5,1.0,high,edge,0.217261798808607,0.991825,207.7180547138438,4.072070487507084
Baseline,uRadar,base,0.5,1.0,high,edge+cloud,0.2003601163302502,0.991825,218.08980367871717,5.574222814488693
Baseline,uRadar,base,1.0,0.25,low,edge,0.18757625413170262,0.255625,70.15820762515786,4.23999947601754
Baseline,uRadar,base,1.0,0.25,low,edge+cloud,0.17700613413076519,0.255625,73.89387475645353,5.6367678953018245
Baseline,uRadar,base,1.0,0.25,high,edge,0.19448464061364665,0.24795625,71.6118394663504,4.219149931600955
Baseline,uRadar,base,1.0,0.25,high,edge+cloud,0.1940030983441302,0.24795625,74.6781423825542,5.631894344732007
Baseline,uRadar,base,1.0,0.5,low,edge,0.17441688636109492,0.51125,143.90211642267352,4.288440844714849
Baseline,uRadar,base,1.0,0.5,low,edge+cloud,0.16090723445693783,0.51125,145.35302494816452,5.537734208858676
Baseline,uRadar,base,1.0,0.5,high,edge,0.18089643740278818,0.4959125,141.8981617188763,4.235306373277176
Baseline,uRadar,base,1.0,0.5,high,edge+cloud,0.17858447882963796,0.4959125,148.8828314233852,5.5737369298147685
Baseline,uRadar,base,1.0,1.0,low,edge,0.14548197887722147,1.0,283.54361131223953,4.050715367369734
Baseline,uRadar,base,1.0,1.0,low,edge+cloud,0.1353165520797964,1.0,297.36266321606007,5.411223006633398
Baseline,uRadar,base,1.0,1.0,high,edge,0.1583012621028787,0.991825,284.7432266960939,4.181683481846566
Baseline,uRadar,base,1.0,1.0,high,edge+cloud,0.14658154555380234,0.991825,300.7663277372425,5.314245484364571
Baseline,uRadar,base,2.0,0.25,low,edge,0.13373317465525686,0.255625,111.30025753100139,4.2860087862933725
Baseline,uRadar,base,2.0,0.25,low,edge+cloud,0.12628083923838895,0.255625,112.32405225954157,5.845087576503299
Baseline,uRadar,base,2.0,0.25,high,edge,0.14281680571035693,0.24795625,112.45387976618524,4.2558915650982065
